DrugID	smi
D04GOO	COC1=CC=CC(=C1)CNC(=O)C2=CC(=CC=C2)C(=O)NCC3=CC(=CC=C3)OC
D02YSX	CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CN=C(C=C4)C
D02AYX	C1=CC=C2C(=C1)C=C3C(=O)NC(=O)N=C3O2
D0J3DW	C1CCN(CC1)C(=O)NC2C3CC4CC(C3)CC2C4
D00GUE	C1=CC=C(C=C1)C2=C(SC(=N2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
D0K8DY	C1C2=CC=CC=C2C(C3=CC=CC=C31)CNCC4=CC=CC=C4
D0E3WT	C1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3)CC(=O)O
D01KZF	COC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=C(C=C3)F
D0F2SM	COC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=C(C=C3)F
D0TB1E	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)C
D0Q3KS	C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2C3=NC=CN3)NCCNC4=NC(=C(C=C4)[N+](=O)[O-])N
D0F6TS	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CO)CO)CC8=CNC9=CC=CC=C98)CC(C)C)CC(=O)O)CCCCN)CCC(=O)O)CO)N
D0B4CA	C1OC2=C(O1)C=C3C(=C2)C(=O)C=C(N3)C4=CC=CC=C4F
D0L5GS	CC1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CC=NC4=CC=CC=C34
D0Y7QZ	CC1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CC4=CC=CC=C4N=C3
D0K1DR	CN1C(=O)C(=CC2=CC3=C(C=C2)OCO3)N=C1N
D06CMJ	CC(CC1=CC=C(C=C1)Cl)N
D08SCH	CC(CC1=CC=C(C=C1)SC)N
D0V5OW	C1=CN=CC(=C1SCC(=O)N)S(=O)(=O)N
D06IOI	C1=CC=C(C=C1)CSC2=C(C=NC=C2)S(=O)(=O)N
D02BMV	C#CCSC1=C(C=NC=C1)S(=O)(=O)N
D01OTW	C1=CN=CC(=C1SCC#N)S(=O)(=O)N
D0J7GU	CSC1=C(C=NC=C1)S(=O)(=O)N
D03KRB	C1=CN=CC(=C1SC2=C(C=NC=C2)S(=O)(=O)N)S(=O)(=O)N
D0S8FV	CC1=CC2=C(C=CC(=C2)OC)C=C1C3=CN=CC=C3
D0S4KP	CC1=CC2=C(C=CC(=C2)OC)C=C1C3=CN=CC4=CC=CC=C43
D06CWR	COC1=CC2=C(C=C1)C=C(C=C2)C3=CN=CC4=CC=CC=C43
D0Q6BJ	COC1=CC2=C(C=C1)C=C(C=C2)C3=CN=CC(=C3)C4=CC=CC=C4
D0U5GF	CC(C1=CC2=C(C=C1)C3=CC=CC=C3N2)N4C=CN=C4
D00ZME	CC(C1=CC2=C(C=C1)C3=CC=CC=C3C2)N4C=CN=C4
D0MM7G	C1C2=CC=CC=C2C3=C1C=C(C=C3)CN4C=CN=C4
D09GJI	CC(C1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)O)N4C=CN=C4
D0RI7T	C=CC(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D0SM4F	CCC(C1=CC=C(C=C1)C2=CC=C(C=C2)O)N3C=CN=C3
D0X1DV	CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(CC)N3C=CN=C3
D0L6HY	C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)C4=CC=CC=C4)N5C=CN=C5
D0M8JE	C1=CC=C(C=C1)CC(C2=CC=C(C=C2)C3=CC=CC=C3)N4C=CN=C4
D0RD3C	CC(C)CC(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D0Q1LG	CCCCC(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D05LXA	CC(C)C(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D0SU0Y	CCCC(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D09GEH	CCC(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D08YCD	CC(C1=CC=C(C=C1)C2=CC=CC=C2)N3C=CN=C3
D0M9IC	CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C)C)CN1C
D09WUP	CC(=CCC1=C(C=C(C2=C1OC(=C(C2=O)OCCO)C3=CC=C(C=C3)OC)O)OCCO)C
D03BWH	CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OCCO)O)C4=CC=C(C=C4)OC)O)O)O
D06TLQ	CC1C(C(C(C(O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC=C(C=C4)OC)O)O)O
D0W2BI	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)O)C
D09QBA	COC1=CC2=C(C=C1)C3=C(CC2)C4=C(C5=C3C(=O)NC5)C6=CC=CC=C6N4CCO
D0V4RZ	C1=CC=C(C(=C1)CN2C(=C3C=CC=C(C3=N2)C(F)(F)F)C4=CC=C(C=C4)F)F
D0F9QT	C1CCC2C(C1)C3=C(O2)CCC4=C3N=C(N=C4N5CCNCC5)N
D0U9HE	COC1=CC(=C(C=C1C(=O)CCCCN2CCC3(CC2)C(=O)NC(=O)N3)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)OC
D07CQD	C1CCC(CC1)(C2=CC3=CC=CC=C3S2)N4CCCCC4
D0D7GG	C1=CC=C(C=C1)CC(CC2=CC=C(C=C2)C3=CC=CC=C3)N4C=CN=C4
D0QL1V	C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C3=CC=CC=C3)N4C=CN=C4
D07BFA	CC(C)(C)C1=CC=C(C=C1)OCC(=O)NC2=CC=CC=C2C(=O)O
D0I2WQ	CCCCCCC(=O)OC1=CC=CC2=C1C3=CC=CC4=C3C(C2)N(CC4)CCC
D0R8PL	CCCCCC(=O)OC1=CC=CC2=C1C3=CC=CC4=C3C(C2)N(CC4)CCC
D00YEB	CCCC(=O)OC1=CC=CC2=C1C3=CC=CC4=C3C(C2)N(CC4)CCC
D0B1GJ	CCCN1CCC2=C3C1CC4=C(C3=CC=C2)C(=CC=C4)OC(=O)CC
D07CZJ	CCCCC(=O)OC1=CC=CC2=C1C3=CC=CC4=C3C(C2)N(CC4)CCC
D02UHP	C1=CC2=C(C(=O)C(=C(C2=O)Br)Br)N=C1
D0B4SQ	CCC(C)C(C(=O)NC1(C2CC3CC(C2)CC1C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N
D0OT9G	CCC(C)C(C(=O)N(C)C(CC(C)C)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C2CCCN2C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N
D0H7EB	CCC(C)C(C(=O)NC(CC(C)C)C(=O)O)N(C)C(=O)C(CC1=CC=C(C=C1)O)NC(=O)C2CCCN2C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N
D0S9PC	CCC(C)C(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N(C)C(=O)C(CCCN=C(N)N)N
D0L1YA	CC(=O)C1=C(C=C2C(C1=O)(C3=C(C=C(C(=C3O2)C(=O)N)O)O)C)O
D04FNY	CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=C(C=CC(=C3)C(=O)NNC4=CC=CC=C4)NC2=O
D07WPL	C1=CC2=C(C=CNC2=O)C(=C1)N
D04TDX	COC1=CC=C(C=C1)C2=NC3=C(C=CC=C3C(=O)N)C=C2
D0Z9DY	C1=CC=C(C=C1)C2=NC3=C(C=CC=C3C(=O)N)C=C2
D0P5IH	COC1=CC=C(C=C1)CC2C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N2)CC4=CNC5=CC=CC=C54)CC6=CC=CC=C6
D07QUY	COC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)N2)CC4=CC=CC=C4)CC5=CNC6=CC=CC=C65
D09SBU	CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5
D05XCV	CC(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CC=CC=C5)C(=O)N
D0I1ZN	CC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)N
D0NL2L	COC1=CC2=C(C=C1)C=C(C=C2)C3=CN4CCC3CC4
D01UKV	C1CN2CCC1C(=C2)C3=CC=C(C=C3)OCC4=CC=CC=C4
D05IQL	COC(=O)C1=C(NC2=CC=CC=C21)NCC3=CC=CC=C3
D0SS4S	COC(=O)C1=C(NC2=CC=CC=C21)N(CC=C)CC=C
D0UH6R	CC(=O)N(C(=O)C=CC1=CC(=CC=C1)OC2=CC=CC=C2)O
D0M9DT	CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O
D0R8DO	C1CN(CCN1C2=CC=CC=C2)C3=NN=C(C4=CC=CC=C43)CC5=CC=CC=C5
D05XGF	CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCN(CC4)CC5=CC=C(C=C5)Cl
D0W6TG	CCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCN(CC4)CC5=CC=C(C=C5)C(F)(F)F
D0Y9WZ	CCCN1C(=O)C2=C(C=C(N2)C3=CC=C(C=C3)OCC(=O)NCCO)N(C1=O)C
D08FOT	CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)O
D0U6XP	CCCCC(C(=O)NC1CC(=O)NCCCCC(NC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC1=O)CC3=CN=CN3)CC4=CC5=CC=CC=C5C=C4)CC6=CNC7=CC=CC=C76)C(=O)N)NC(=O)C
D0N6AS	CCCCC(C(=O)NC1CC(=O)NCCCCC(NC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC1=O)CC3=CN=CN3)CC4=CC=CC=C4)CC5=CNC6=CC=CC=C65)C(=O)N)NC(=O)C
D0M3TK	C1CN(CCN1)C2=CC=CC=C2OC3=CC=C(C=C3)F
D0N2RJ	C1CN(CCN1)C2=CC=CC=C2OC3=CC(=CC=C3)F
D05LJC	C1CNCCC1C2=C(C(=CC=C2)F)OCC3=CC=CC=C3
D08JLB	C1CNCCC1C2=C(C=CC=C2F)OCC3=CC=CC=C3
D0IC4J	C1CNCCC1C2=CC=CC=C2OC3=CC(=CC=C3)F
D04NKQ	C1CNCCC1C2=CC=CC=C2OC3=CC=C(C=C3)F
D0Y5CG	C1CN(CCN1)C2=CC=CC=C2COC3=CC(=CC=C3)F
D03DQQ	C1CNCCC1C2=C(C=CC=C2F)OC3=CC(=CC=C3)F
D0P1YC	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)C
D0N4DR	CC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3
D0B3QN	CC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3
D00PJT	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)F
D02WOQ	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)F
D0L6HE	C1C(OC2=C(C1=O)C=CC(=C2)F)C3=CC=C(C=C3)F
D07WIJ	C1C(OC2=C(C1=O)C=CC(=C2)F)C3=CC=C(C=C3)F
D0I5CZ	C1C(OC2=C(C1=O)C=CC(=C2)F)C3=CC=CC=C3
D09PBW	C1C(OC2=C(C1=O)C=CC(=C2)F)C3=CC=CC=C3
D07HFF	CC1=CC=C(C=C1)C2=CC(=S)C3=C(O2)C=C(C=C3)OC
D08HKC	CC1=CC=C(C=C1)C2=CC(=S)C3=C(O2)C=C(C=C3)C
D0I9AA	CC1=CC=C(C=C1)C2=CC(=S)C3=C(O2)C=C(C=C3)F
D0Y5OB	C1=CC(=CC=C1C2=CC(=S)C3=C(O2)C=C(C=C3)F)F
D0P7SY	COC1=CC=C(C=C1)C2=CC(=S)C3=CC=CC=C3O2
D01VPZ	CC1=CC=C(C=C1)C2=CC(=S)C3=CC=CC=C3O2
D0ZI0S	CC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OC
D0W7XK	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)F
D0C9GI	CC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)F
D0K8EE	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)F
D03BQJ	CC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
D02KXU	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)OC
D0B1XZ	COC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=C(C=C3)F
D0O0MY	CC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=C(C=C3)OC
D0Z2XR	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)C
D04DCW	CC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=C(C=C3)F
D0T1GP	CC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3
D03XQB	COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)F
D0Y0KU	CC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)F
D0D2JH	C1C(OC2=C(C1=O)C=CC(=C2)F)C3=CC=C(C=C3)F
D0IK2S	C1C(OC2=C(C1=O)C=CC(=C2)F)C3=CC=CC=C3
D0T7VA	COC1=CC=C(C=C1)C2CC(=O)C3=CC=CC=C3O2
D02TMK	CC(CC1=CC2=C(C=C1)OCO2)N
D01WLL	CS(=O)(=O)NC1=C(C=NC=C1)SC2=CC=CC=C2
D06DRL	CS(=O)(=O)NC1=C(C=NC=C1)NC2=CC=CC=C2
D0C8IB	CCC(C)NC(=O)OCCCC1=CN=CN1
D0H4ID	CCC(C)NC(=O)OCCCC1=CN=CN1
D0J5SK	C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2C=C(C=C3)Cl
D0YZ0L	CCCCC=CC1=C(C=CC(=C1)C)C=CCC(=O)O
D0F1SS	CC1(C(CCC2(C1(CCC3C2(C4=C(C3)C5=CC=CC=C5N4)C)O)C)O)C
D06EMC	CC(C)CN(C1CCNC1)C(=O)C2=C(C(=CC=C2)Cl)Cl
D0E7PY	C1C2=C(N=CN2C3=C(C=C(C=C3)Br)C4=NC=NN41)C(F)F
D0B1LR	C1=CC2=C(C=C1N)NC(=N2)C3=CSC=N3
D0C0UB	CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3
D04MIY	C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)Cl
D0L6ZY	C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)N
D0L4YF	C1=CC=C2C(=C1)NC(=N2)C3=CC=CC=N3
D08AXA	C1=CC=NC(=C1)C2=NC3=C(N2)C=NC=C3
D0FO2B	C1=CC2=C(C(=C1)O)N=CC=C2
D07PXR	C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)F
D0F5AQ	C1CN(C(CN1)CCC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4
D06WUE	CC1=CC=C(C=C1)NS(=O)(=O)C2=C(SC(=C2)Cl)Cl
D03YQY	CC1C(OCC(N1)(C)C)(C2=CC=CC(=C2)C)O
D00QCP	CC1C(OCC(N1)(C)C)(C2=CC=CC=C2)O
D0Q8UZ	COC1=CC(=CC(=C1)C=CC2=CC=C(C=C2)N)OC
D0X7SR	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(C=C3)O)C
D0D0JE	COC1=CC=C(C=C1)C2=C([Se]N=C2)C3=CC=C(C=C3)OC
D0E5MK	C1=CC(=CC=C1C2=C([Se]N=C2)C3=CC=C(C=C3)Cl)Cl
D09MDB	CC1=CC=C(C=C1)C2=C(C=N[Se]2)C3=CC=C(C=C3)Cl
D08RYB	CC1=CC=C(C=C1)C2=C([Se]N=C2)C3=CC=C(C=C3)Cl
D07RTV	CC1=CC=C(C=C1)C2=C([Se]N=C2)C3=CC=C(C=C3)OC
D0R7LQ	C1=CC(=CC=C1CCCCC2=C(N=C(NC2=O)N)N)C(=O)NC(CCC(=O)O)C(=O)O
D02YOO	CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC
D05MSG	CC1=CC(=CC2=C1NN=C2)CC(C(=O)N3CCC(CC3)N4CCCCC4)NC(=O)N5CCC(CC5)N6CC7=C(C(=CC=C7)F)NC6=O
D0G3RO	C1=CC(=CC(=C1)S)C2C=NC=N2
D0G0EE	C1=CC(=CC(=C1)S)C2=CN=CN2
D00BGN	C1=CC(=C(C(=C1)O)C2=CN=CN2)O
D0NI8W	C1=CC=C(C(=C1)C2=CN=CN2)O
D0J9DD	C1=CC=C(C=C1)C2=CN=CN2
D0H0FG	C1CCN(CC1)C(=O)C=CC=CCCC=CC2=CC3=C(C=C2)OCO3
D0GH5N	CCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NCC(=O)NC(CCCCN)C(=O)N5CCCC5C(=O)NC(C(C)C)C(=O)N)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)NC(=O)C
D07KDH	CC(C)CC(C(=O)NC(CCS(=O)(=O)C)C(=O)N)NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N
D0G0YT	CC1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CC(=O)O)NC(=O)C(C)N)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CC2=CNC=N2)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC5=CC=CC=C5)C(=O)N)C(C)O
D05KPH	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=C(C=C6)O)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CC8=CC=CC=C8)C(C)O)CC9=CC=C(C=C9)O)CCCCN)CC(=O)O)CCCCN)CCC(=O)O)C(C)O)N
D0JE3Z	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N)NC(=O)CNC(=O)C(CC3=CC=CC=C3)NC(=O)C4=CC=C(C=C4)F
D01EDB	C1=CC=C(C=C1)C=CCN2C=C(N=N2)C=CC(=O)NO
D09YKH	CC(=CCC1=C(C(=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C=CC(C)(C)O)OC)C
D0BW7P	CCC(C(=O)NC1CCCC2CCC(N2C1=O)C(=O)N(C3=CC=CC=C3)C4=CC=CC=C4)NC
D0DF3Z	CC1=CC(=CC=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC
D04HGN	C1=CC(=C(C(=C1)Cl)OCC2=NOC(=N2)CSC3=NN=CN3C4=CC=C(C=C4)C(F)(F)F)Cl
D07CZM	C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=O)NN=C3SCCS(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
D05PZA	CC(=NCC1=CC=CC=C1)N.Br
D0S7MJ	CC(C1=CC=CC=C1)N=C(C)N.Br
D0F9PM	CC1=C(C(=CC=C1)C)CS(=O)(=O)NCCC2=C(C3=C(N2C(C4=CC=CC=C4)C5=CC=CC=C5)C=CC(=C3)Cl)CCCC6=CC=C(C=C6)C(=O)O
D0TF7R	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC3=CNC4=CC=CC=C43)OC(=O)CNC
D06DWA	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCNC(=O)COCCOCCOCCOCCOC)C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC3=CNC4=CC=CC=C43)OC(=O)CNC
D0Z3PB	CCC1=NC2=C(C=CC=C2C(=O)N)C=C1
D0S8HZ	CC1=NC2=C(C=CC=C2C(=O)N)C=C1
D0T5TT	CC#CC1=CN=C2C(=C1)C=CC=C2C(=O)N
D0K7JT	C=CC1=CN=C2C(=C1)C=CC=C2C(=O)N
D0UF0U	CCC1=CN=C2C(=C1)C=CC=C2C(=O)N
D00OZA	C#CC1=CN=C2C(=C1)C=CC=C2C(=O)N
D08XPZ	CC1=CC2=C(C(=CC=C2)C(=O)N)N=C1
D07AGU	C1=CC2=C(C(=C1)C(=O)N)N=CC=C2
D0L1NQ	C1=CC=C(C=C1)C2=CN=C3C(=C2)C=CC=C3C(=O)N
D0GD1A	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCCNC(=O)CCC(C(=O)N1)N)C(=O)O)C(C)CC)CC(=O)O)CC(=O)O)CC(=O)O)CC3=CC=C(C=C3)O
D0TL3X	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCC(=O)O)CCCCN)C(C)CC)CC(=O)O)CC(=O)O)CC(=O)O)CC3=CC=C(C=C3)O
D0GC3E	CCC(C)C1C(=O)NC(CCCCNC(=O)CCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)NC(C(=O)NC(C(=O)N1)CC(=O)O)CC(=O)O)CC(=O)O)CC3=CC=C(C=C3)O)C(C)CC)CO)N)C(=O)O
D04QUB	CC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)C4=COC=C4)C)C(=O)OC
D04ZQJ	C1=CC=C(C=C1)C=CC(=O)NC2=NC(=CS2)C3=CC=CC=C3
D00WMC	C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=NC=C3
D0L1RZ	COC1=CC=C(C=C1)C2=NC3=C(C=CC=C3N=C2)C(=O)N
D0M9TW	C1=CC(=C2C(=C1)N=CC(=N2)C3=CC=C(C=C3)C#N)C(=O)N
D08GMO	C1=CC(=C2C(=C1)N=CC(=N2)C3=CC=C(C=C3)N)C(=O)N
D0FF4M	C1CCC2C(C1)C3=CC=CC=C3C(=O)N2
D0EI6X	C1=CC=C2C(=C1)C3=C(C=C(C=N3)N)NC2=O
D0M6WJ	C1=CC=C2C(=C1)C3=C(C=CC=N3)NC2=O
D0PQ1U	CN(C)CCC1=CC(C2=CC=CC=C21)CC3=CC=CC=C3
D05WKI	CCC(=O)NCC1CC2=CC=CC=C2CC3=C1C=C(C=C3)OC
D0V7VF	CC(=O)NCC=C(C1=CC=CC=C1)C2=CC(=CC=C2)OC
D0I7RA	COC1=C(C=C2C(=C1)C(=NC=N2)C3=CNC4=C3C=C(C=C4)Br)OC
D0L9VP	CC(C)CC(C(=O)NC(CCC1=CC=CC=C1)C=CS(=O)(=O)C2=CC=CC=C2)NC(=O)N3CCOCC3
D0P0UV	CC(C(=O)NC1=CN=C(C=C1)C#N)Cl
D04QIA	CC(=O)NCCN1CCCC2=C1C=C(C=C2)COC3CNCCC3C4=CC=C(C=C4)OCCCOCC5=CC=CC=C5OC
D0K4QW	CC(=O)OC1=CC=CC=C1C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-]
D0YP4F	C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CCCCCCC(=O)NO
D04DOL	C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)CCCCCCC(=O)NO
D0F5EI	C1=CC2=C(C=C1Br)C(=CN2)C3=NC(=NC=C3)N
D0S9KH	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)N)O)C)O)F)C
D0Q9RA	COC1CCCC1=CC2=CC=C(C=C2)Cl
D0MC5H	C1CC(=CC2=CC=C(C=C2)Cl)C(=O)C1
D00XMO	CCOC1CCCC1=CC2=CC=C(C=C2)Cl
D0Z0IR	C1CC(CC1C2=CC=CC=C2)C(=O)O
D0V5AQ	C1CC(C(C1)(CC2=CC=CC=C2)CC3=CC=CC=C3)O
D0V3OJ	C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4
D0D8OY	CC1=C(C=C(C=C1)C(=O)NC2=NC=CC(=C2)C(F)(F)F)C=CN3C=NC4=C(N=CN=C43)NC5CC5
D0D3RL	CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)C=CN4C=NC5=C(N=CN=C54)NC6CC6
